@relation modelo

@attribute computer numeric
@attribute programming numeric
@attribute page numeric
@attribute gmt numeric
@attribute project numeric
@attribute system numeric
@attribute information numeric
@attribute date numeric
@attribute server numeric
@attribute contenttype numeric
@attribute texthtml numeric
@attribute science numeric
@attribute home numeric
@attribute lastmodified numeric
@attribute contentlength numeric
@attribute nov numeric
@attribute university numeric
@attribute research numeric
@attribute language numeric
@attribute design numeric
@attribute department numeric
@attribute new numeric
@attribute parallel numeric
@attribute network numeric
@attribute software numeric
@attribute work numeric
@attribute course numeric
@attribute office numeric
@attribute email numeric
@attribute student numeric
@attribute engineering numeric
@attribute group numeric
@attribute distributed numeric
@attribute lab numeric
@attribute time numeric
@attribute algorithm numeric
@attribute web numeric
@attribute tue numeric
@attribute link numeric
@attribute interest numeric
@attribute publication numeric
@attribute development numeric
@attribute model numeric
@attribute application numeric
@attribute classs numeric
@attribute problem numeric
@attribute cs numeric
@attribute postscript numeric
@attribute c numeric
@attribute schedule numeric
@attribute graduate numeric
@attribute report numeric
@attribute technical numeric
@attribute college numeric
@attribute last numeric
@attribute welcome numeric
@attribute conference numeric
@attribute phd numeric
@attribute associate numeric
@attribute j numeric
@attribute thu numeric
@attribute fax numeric
@attribute data numeric
@attribute processing numeric
@attribute general numeric
@attribute mimeversion numeric
@attribute technology numeric
@attribute support numeric
@attribute currently numeric
@attribute phone numeric
@attribute cornell numeric
@attribute href numeric
@attribute src numeric
@attribute li numeric
@attribute endereco numeric

@attribute class {course, department, faculty, other, project, staff, student}

@data
43,0,0,1,0,54,8,1,1,1,1,7,1,0,0,1,4,21,2,19,0,0,8,11,3,1,0,0,0,0,8,1,11,0,2,5,0,0,0,0,0,3,0,10,0,4,0,0,3,0,0,0,1,0,0,0,0,109,5,5,0,0,2,28,1,0,15,0,0,0,0,0,0,0,0,faculty
1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,9,20,0,0,faculty
1,0,0,1,2,16,0,1,1,1,1,0,0,0,0,1,1,10,0,3,1,4,0,0,0,7,0,0,0,1,0,2,0,0,3,1,0,0,0,1,1,0,0,6,0,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,2,0,4,0,1,0,0,1,3,4,0,faculty
1,0,2,1,0,5,3,1,1,1,1,0,2,0,0,1,0,3,0,0,0,0,0,0,4,3,1,1,0,1,3,6,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,33,1,10,0,faculty
9,0,0,1,1,1,1,1,1,1,1,2,1,0,0,1,5,3,0,1,1,0,8,0,1,0,0,0,2,1,3,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,10,1,0,0,faculty
0,0,1,1,0,2,1,1,1,1,1,0,1,0,0,1,1,2,0,0,0,0,0,0,1,0,0,1,1,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,faculty
1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,faculty
1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,faculty
1,0,0,1,0,0,2,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,faculty
6,1,0,1,1,4,1,1,1,1,1,1,0,0,0,4,7,5,0,17,0,0,0,1,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,2,0,18,0,1,0,0,0,0,1,0,0,0,0,16,20,16,0,faculty
3,0,0,1,1,2,0,1,1,1,1,2,0,0,0,1,2,2,0,4,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,faculty
0,0,1,1,1,2,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,faculty
7,0,2,1,0,0,0,1,1,1,1,4,2,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,1,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,7,0,faculty
4,1,2,1,1,4,0,1,1,1,1,1,2,0,0,1,3,0,1,0,2,2,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,14,1,16,0,faculty
14,4,0,1,2,1,0,1,1,1,1,9,0,0,0,2,1,3,0,0,1,1,8,1,2,2,0,2,0,4,2,0,0,0,1,8,4,0,0,3,0,0,0,0,3,1,0,0,0,0,1,0,0,1,0,0,2,0,1,0,0,0,2,1,0,0,0,0,0,0,0,17,2,20,0,faculty
0,0,0,1,0,2,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,faculty
1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,2,4,0,0,0,0,0,0,0,0,1,1,1,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,faculty
2,0,0,1,0,3,11,1,1,1,1,1,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,1,0,0,6,0,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,18,0,faculty
1,0,0,1,0,2,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,2,6,0,faculty
2,0,0,1,0,0,0,1,1,1,1,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,faculty
2,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,faculty
1,0,0,2,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,faculty
1,0,1,2,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,7,7,0,0,faculty
7,0,0,1,0,1,6,1,1,1,1,3,2,0,0,1,2,1,0,13,0,0,0,0,1,4,5,0,0,0,7,0,0,1,0,0,0,0,0,0,0,2,12,1,0,0,0,0,7,0,0,0,0,1,0,0,1,0,0,0,0,0,3,1,0,0,3,0,0,0,0,2,0,0,0,faculty
9,12,2,1,6,8,1,1,1,1,1,2,0,0,0,1,0,3,3,5,0,0,5,0,0,0,2,0,0,3,1,2,7,0,0,3,3,0,0,0,0,2,2,4,0,2,2,0,3,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,27,0,14,0,faculty
3,0,0,2,4,2,2,1,1,1,1,4,0,1,1,0,2,1,0,1,0,0,0,0,5,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,3,0,faculty
2,0,0,2,3,6,0,1,1,1,1,2,0,1,1,0,2,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,4,0,faculty
0,0,1,2,1,4,2,2,1,1,1,2,1,1,1,0,4,6,12,1,0,2,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,3,0,0,1,0,1,0,0,2,0,0,0,faculty
2,0,1,2,1,0,5,1,1,1,1,5,1,1,1,0,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,1,8,0,faculty
0,0,0,2,0,2,1,1,1,1,1,2,1,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,faculty
1,0,0,2,0,1,2,1,1,1,1,3,0,1,1,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,faculty
4,0,0,2,1,3,2,1,1,1,1,5,0,1,1,0,2,4,0,0,1,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,4,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,0,0,0,3,0,0,4,1,0,0,faculty
0,5,1,2,3,0,2,1,1,1,1,4,0,1,1,0,0,4,4,1,0,0,0,0,3,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,faculty
6,0,0,2,0,0,0,1,1,1,1,3,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,2,1,2,0,faculty
11,0,0,2,0,1,0,1,1,1,1,9,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,4,0,0,0,1,1,0,0,0,2,0,0,1,1,0,0,0,0,7,1,4,0,faculty
0,0,0,2,0,6,0,1,1,1,1,5,0,1,1,0,10,6,0,0,1,1,27,0,4,1,0,0,0,0,0,1,3,0,5,17,0,0,0,2,3,4,15,4,0,5,0,0,4,0,0,0,0,1,0,0,9,1,0,0,0,0,0,5,4,1,0,1,0,0,0,8,2,20,0,faculty
0,4,0,2,0,3,0,1,1,1,1,3,0,1,1,0,5,17,4,0,0,2,15,0,1,0,0,1,0,4,1,0,2,0,0,2,0,0,0,1,1,5,2,1,0,0,0,0,4,0,0,0,0,0,1,0,3,1,0,2,0,0,3,4,1,1,0,1,0,0,0,1,2,0,0,faculty
5,0,0,2,0,0,0,1,1,1,1,2,0,1,1,0,3,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,1,1,0,1,0,0,1,3,0,0,faculty
5,0,4,2,0,1,0,1,1,1,1,2,4,1,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,11,2,0,faculty
4,1,0,2,0,0,0,1,1,1,1,2,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7,3,0,faculty
1,1,0,2,0,0,0,1,1,1,1,0,0,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,3,0,faculty
16,3,0,2,1,5,1,1,1,1,1,8,0,1,1,1,2,1,2,0,0,0,0,0,2,0,1,0,1,3,0,0,0,0,1,2,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,2,0,0,4,1,0,0,0,0,5,0,0,0,0,0,0,1,0,0,7,3,0,faculty
4,0,0,2,0,1,0,1,1,1,1,2,0,1,1,1,3,2,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,1,0,0,7,3,0,faculty
19,1,0,2,0,2,0,1,1,1,1,7,0,1,1,1,2,2,0,0,0,1,1,0,1,0,1,0,1,2,0,0,1,8,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,1,0,0,7,3,0,faculty
3,0,0,2,0,0,0,1,1,1,1,1,0,1,1,1,3,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,1,0,0,4,1,0,0,0,0,0,5,0,0,0,0,0,1,0,0,7,3,0,faculty
10,1,0,2,0,4,0,1,1,1,1,2,0,1,1,1,2,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,7,3,0,faculty
3,0,0,2,2,1,0,1,1,1,1,3,0,1,1,1,1,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7,3,0,faculty
24,0,0,2,0,5,0,1,1,1,1,17,0,1,1,1,4,1,0,0,4,0,0,0,16,0,1,0,1,2,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,3,0,0,0,0,0,1,4,0,0,16,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,7,4,0,faculty
2,0,0,2,0,0,0,1,1,1,1,0,0,1,1,1,2,0,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,7,9,9,0,faculty
3,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1,2,0,0,2,0,0,0,12,0,0,0,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9,10,9,0,faculty
6,1,0,2,0,0,0,1,1,1,1,3,0,1,1,1,0,0,1,0,0,0,0,0,2,0,0,0,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8,3,0,faculty
0,0,3,1,0,1,0,1,1,1,1,1,3,0,0,1,0,3,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,3,2,0,faculty
4,0,0,1,0,1,3,1,1,1,1,2,0,0,0,1,1,3,0,2,0,0,0,0,2,0,0,0,0,0,18,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,9,0,0,0,1,1,0,0,0,1,1,1,0,faculty
6,5,0,1,0,1,0,1,1,1,1,4,1,0,0,0,2,0,0,0,0,1,3,1,3,1,0,0,1,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,faculty
2,0,0,2,0,0,0,1,1,1,1,3,0,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3,4,0,0,faculty
5,0,1,2,1,0,3,1,1,1,1,1,0,1,1,1,3,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,8,6,0,0,faculty
1,0,0,2,0,0,1,1,1,1,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,faculty
4,0,0,2,0,0,1,1,1,1,1,3,0,1,1,1,2,1,0,0,1,0,1,1,0,0,1,0,2,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,4,5,0,0,faculty
2,1,0,2,0,0,0,1,1,1,1,2,0,1,1,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,faculty
1,0,2,2,0,0,2,1,1,1,1,0,2,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,faculty
0,0,0,2,0,0,3,1,1,1,1,2,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,faculty
1,1,0,2,1,0,0,1,1,1,1,3,1,1,1,1,0,1,0,0,1,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,0,faculty
0,0,0,2,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9,1,18,0,faculty
3,0,0,2,4,7,4,1,1,1,1,2,0,1,1,0,1,1,0,0,0,0,0,2,0,3,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,faculty
1,9,0,1,0,1,0,2,1,1,1,9,0,0,0,0,2,0,3,0,1,0,0,5,0,0,0,2,0,0,1,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,1,4,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,1,2,2,0,0,4,2,0,faculty
2,0,0,2,0,0,0,1,1,1,1,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,9,0,0,faculty
4,0,0,2,5,0,0,1,1,1,1,4,0,1,1,2,5,1,0,0,2,4,0,0,2,0,2,0,1,4,0,1,0,0,0,0,0,0,5,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,21,1,5,0,faculty
1,0,0,2,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,11,0,faculty
3,1,0,2,0,0,0,1,1,1,1,2,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,0,0,faculty
1,0,2,2,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,faculty
0,0,0,2,0,1,0,1,1,1,1,0,0,1,1,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4,0,0,0,1,0,1,1,0,0,0,0,4,2,0,0,faculty
0,0,0,2,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,faculty
1,0,1,2,0,4,5,1,5,1,1,0,0,1,1,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,13,3,6,0,faculty
10,0,2,2,6,1,0,1,1,1,1,1,1,1,1,0,2,9,0,0,1,1,0,1,0,1,5,0,0,0,0,0,0,0,4,3,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,19,17,1,0,faculty
1,0,0,2,0,2,0,1,1,1,1,0,0,1,1,0,0,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,0,0,0,5,0,1,1,1,0,0,0,4,1,0,0,faculty
0,0,2,2,0,0,0,1,1,1,1,0,2,1,1,1,2,3,2,0,0,1,0,1,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,3,0,0,0,0,0,1,0,0,1,2,0,faculty
27,0,0,2,5,31,2,1,1,1,1,6,0,1,1,3,4,2,0,12,5,5,2,1,41,2,14,0,1,0,11,5,3,0,0,0,0,0,0,0,2,21,0,6,0,0,0,0,5,2,0,0,9,1,0,0,22,0,0,1,1,0,2,0,0,0,6,0,0,1,0,0,0,0,0,faculty
11,2,0,2,0,6,1,1,1,1,1,5,0,1,1,2,1,4,0,1,1,1,3,3,1,0,1,0,1,0,0,0,3,0,0,0,0,0,1,0,0,1,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,faculty
2,0,0,2,0,1,0,1,1,1,1,3,0,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,6,14,9,0,faculty
2,0,0,2,0,1,0,1,1,1,1,3,0,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,6,13,9,0,faculty
9,2,0,2,0,0,0,1,1,1,1,5,0,1,1,2,6,3,0,0,1,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,3,4,0,0,faculty
4,1,0,2,0,0,0,1,1,1,1,3,0,1,1,1,5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,1,0,0,0,0,0,1,0,16,9,0,0,faculty
4,0,0,2,0,0,0,1,1,1,1,2,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,1,2,0,0,faculty
2,0,0,2,0,0,0,1,1,1,1,2,0,1,1,1,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,faculty
6,0,2,2,0,1,0,2,1,1,1,3,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,4,0,faculty
